lon,lat,source
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
101.695442,2.925641,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
113.116669,23.033333,case
80.21167,6.05361,case
80.21167,6.05361,case
80.21167,6.05361,case
80,7.1333,case
80,7.1333,case
80,7.1333,case
80,7.1333,case
80,7.1333,case
80,7.1333,case
84.5,19.5,case
125.166664,6.116667,case
108.25,13.75,case
115.327202,-8.5435,case
115.327202,-8.5435,case
123,0.666667,case
123,0.666667,case
160.199997,-9.63333,case
109,24,case
109,24,case
109,24,case
109,24,case
109,24,case
109,24,case
109,24,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
113.25,23.1166,case
110.61689,-8.030509,case
120.283875,22.651499,case
105.849998,21.033333,case
105.849998,21.033333,case
109.4897,18.937401,case
81.166672,6.25,case
81.166672,6.25,case
105.841171,21.0245,case
105.83416,21.027763,case
122.87056,10.09889,case
122.599998,9.56667,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
106.666664,10.75,case
105.858139,20.97522,case
105.858139,20.97522,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
114.150002,22.284,case
103.892776,1.349167,case
88.31028,22.589167,case
114.400002,23.083332,case
114.400002,23.083332,case
114.400002,23.083332,case
114.400002,23.083332,case
114.400002,23.083332,case
122.550003,10.75,case
122.666672,11,case
122.666672,11,case
122.666672,11,case
122.666672,11,case
122.564438,10.69694,case
121.970833,6.705556,case
80,9.666667,case
80,9.666667,case
80,9.666667,case
80,9.666667,case
86.300003,20.200001,case
86.300003,20.200001,case
86.333336,20.85,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
106.806297,-6.18619,case
86.183334,22.799999,case
140.699997,-2.533333,case
114.833336,-8.333333,case
89.166664,23.083332,case
86.997566,22.450859,case
85.5,23.75,case
85.5,23.75,case
85.5,23.75,case
85.5,23.75,case
85.5,23.75,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
113.083336,22.583332,case
116.364159,23.52886,case
116.364159,23.52886,case
100.734093,21.99102,case
103.906593,1.332478,case
103.75,1.46667,case
103.75,1.46667,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
103.5,2,case
